Timestamp,Load_Demand_MW,Gen1_MW,Gen2_MW,Gen3_MW,Gen4_MW,Total_Cost
2018-10-13 11:00:00,6211.370712805566,1418.5225658935944,2558.030087858126,734.8180527148755,1500,130700.5734210145
2018-10-13 12:00:00,6281.637327550047,1440.9480811731523,2587.9307748975366,752.7584649385218,1500,132507.7563553735
2018-10-13 13:00:00,6338.548067525628,1459.1110832408417,2612.148110987789,767.2888665926735,1500,133976.06017670667
2018-10-13 14:00:00,6433.370803934043,1489.3736586034008,2652.498211471201,791.4989268827206,1500,136431.68168078098
2018-10-13 15:00:00,6536.755199538082,1522.3686783822457,2696.4915711763274,817.8949427057966,1500,139122.1039075817
2018-10-13 16:00:00,6547.122082230951,1525.6772579555716,2700.9030106074288,820.5418063644572,1500,139392.63902999088
2018-10-13 17:00:00,6380.771113618571,1472.5865234445594,2630.1153645927457,778.0692187556475,1500,135068.09150178373
2018-10-13 18:00:00,6059.475510810839,1370.0450681547043,2493.3934242062724,696.0360545237634,1500,126815.50480068498
2018-10-13 19:00:00,5710.290455392832,1258.6031540694105,2344.804205425881,606.8825232555283,1500,117996.04422479945
2018-10-13 20:00:00,5474.375136438362,1183.3111277931714,2244.4148370575617,546.6489022345371,1500,112125.57541936939
2018-10-13 21:00:00,5406.966601106843,1161.797793110555,2215.7303908140734,529.438234488444,1500,110461.24613727453
2018-10-13 22:00:00,5456.569782561789,1177.6285753507354,2236.838100467647,542.1028602805883,1500,111685.39417393706
2018-10-13 23:00:00,5533.724681213967,1202.2524475198065,2269.669930026409,561.8019580158453,1500,113595.72864933003
2018-10-14 00:00:00,5595.835361377775,1222.0749795353347,2296.0999727137796,577.6599836282678,1500,115139.09351934705
2018-10-14 01:00:00,5666.144164234848,1244.5139303233814,2326.0185737645083,595.6111442587052,1500,116892.11314961732
2018-10-14 02:00:00,5777.21096180447,1279.9607350416604,2373.2809800555474,623.9685880333283,1500,119674.21615763396
2018-10-14 03:00:00,5907.30102902762,1321.4787896954974,2428.638386260663,657.1830317563979,1500,122952.85628837232
2018-10-14 04:00:00,5983.033012222796,1345.6485479561327,2460.8647306081766,676.5188383649061,1500,124871.46776351404
2018-10-14 05:00:00,5949.848105465259,1335.0576297788618,2446.743506371816,668.0461038230895,1500,124029.85241508139
2018-10-14 06:00:00,5837.787568808103,1299.293669869531,2399.058226492708,639.4349358956248,1500,121198.23129935228
2018-10-14 07:00:00,5750.410899434309,1271.4075346427985,2361.8767128570644,617.1260277142387,1500,119001.46211759996
2018-10-14 08:00:00,5780.448250715978,1280.9939110256082,2374.6585480341446,624.7951288204866,1500,119755.54293146881
2018-10-14 09:00:00,5930.7990031311165,1328.9781344955472,2438.63751266073,663.1825075964379,1500,123547.37582204917
2018-10-14 10:00:00,6117.127918288072,1388.445078377954,2517.926771170605,710.756062702363,1500,128286.64458856275
2018-10-14 11:00:00,6249.205790671075,1430.5975907095974,2574.13012094613,744.4780725676778,1500,131672.86834147782
2018-10-14 12:00:00,6310.570791837338,1450.1821654936327,2600.2428873248437,760.1457323949063,1500,133253.72646646
2018-10-14 13:00:00,6358.006750440468,1465.321301174546,2620.4284015660614,772.2570409396368,1500,134479.04503850697
2018-10-14 14:00:00,6442.906826300793,1492.417069988301,2656.556093317735,793.9336559906408,1500,136679.2709735663
2018-10-14 15:00:00,6536.052146113871,1522.144299630482,2696.1923995073093,817.7154397043857,1500,139103.76192860166
2018-10-14 16:00:00,6535.999510180584,1522.1275009284182,2696.1700012378906,817.7020007427344,1500,139102.3887337651
2018-10-14 17:00:00,6359.187328522517,1465.698081412416,2620.9307752165546,772.5584651299329,1500,134509.57719454257
2018-10-14 18:00:00,6027.5285664834055,1359.8492440128593,2479.798992017146,687.8793952102875,1500,126002.14308117788
2018-10-14 19:00:00,5668.217356292361,1245.1755865123973,2326.90078201653,596.1404692099179,1500,116943.90013325492
2018-10-14 20:00:00,5422.549244270631,1166.7709707055528,2222.3612942740706,533.4167765644423,1500,110845.4690188567
2018-10-14 21:00:00,5345.893270108631,1142.3063295520474,2189.7417727360635,513.8450636416379,1500,108958.34282194558
2018-10-14 22:00:00,5386.880270525731,1155.3872703153054,2207.1830270870737,524.3098162522443,1500,109966.43267137416
2018-10-14 23:00:00,5456.168405415243,1177.5004764260943,2236.6673019014593,542.0003811408754,1500,111675.47605379963
2018-10-15 00:00:00,5511.270589788697,1195.0862573415125,2260.115009788683,556.0690058732099,1500,113038.98741165045
2018-10-15 01:00:00,5575.52725261568,1215.5936765605518,2287.458235414069,572.4749412484414,1500,114633.92311315697
2018-10-15 02:00:00,5681.584265982478,1249.4416160355354,2332.588821380714,599.5532928284284,1500,117277.92854335089
2018-10-15 03:00:00,5807.779639078633,1289.7166833317347,2386.2889111089794,631.7733466653876,1500,120442.69199457775
2018-10-15 04:00:00,5880.790470433535,1313.017983026711,2417.357310702281,650.4143864213688,1500,122282.96193851682
2018-10-15 05:00:00,5846.101283696725,1301.9469797208005,2402.595972961067,641.5575837766404,1500,121407.75727399594
2018-10-15 06:00:00,5733.780891876345,1266.1000922453427,2354.8001229937904,612.8800737962741,1500,118584.46496049911
2018-10-15 07:00:00,5647.400110000274,1238.531793045449,2318.0423907272652,590.8254344363592,1500,116424.14797912355
2018-10-15 08:00:00,5679.683918127369,1248.8351228189235,2331.780163758565,599.0680982551389,1500,117230.42645763246
2018-10-15 09:00:00,5833.509982020549,1297.9284843519697,2397.23797913596,638.3427874815759,1500,121090.46001580791
2018-10-15 10:00:00,6024.504964540872,1358.8842655358862,2478.5123540478485,687.107412428709,1500,125925.2303755405
2018-10-15 11:00:00,6162.38554097928,1402.889000466864,2537.1853339558184,722.3112003734911,1500,129444.45532774388
2018-10-15 12:00:00,6230.620309320419,1424.6660541253639,2566.221405500485,739.7328433002912,1500,131195.02581739286
2018-10-15 13:00:00,6285.908832526124,1442.3113274381967,2589.748436584262,753.8490619505574,1500,132617.81816840125
2018-10-15 14:00:00,6379.546262112873,1472.1956133906726,2629.5941511875635,777.756490712538,1500,135036.38063009238
2018-10-15 15:00:00,6482.203099539958,1504.9584337520077,2673.2779116693437,803.9667470016063,1500,137700.76780900595
2018-10-15 16:00:00,6492.31419143616,1508.1853779649296,2677.5805039532397,806.5483023719437,1500,137963.92199412748
2018-10-15 17:00:00,6326.186101381566,1455.165774908326,2606.887699877768,764.1326199266608,1500,133656.76847103293
2018-10-15 18:00:00,6005.591621267881,1352.8480975703587,2470.4641300938115,682.278478056287,1500,125444.38809170084
2018-10-15 19:00:00,5657.578059439645,1241.78007060548,2322.373427473973,593.424056484384,1500,116678.19561879523
2018-10-15 20:00:00,5423.289255100715,1167.0071440711079,2222.6761920948106,533.6057152568862,1500,110863.72325415091
2018-10-15 21:00:00,5357.939493699017,1146.1508640533093,2194.867818737746,516.9206912426474,1500,109254.40144720698
2018-10-15 22:00:00,5410.003693151983,1162.7670765597156,2217.0227687462875,530.2136612477724,1500,110536.10771688454
2018-10-15 23:00:00,5489.984835873038,1188.2929403571384,2251.057253809518,550.6343522857107,1500,112511.80896489038
2018-10-16 00:00:00,5555.243306452032,1209.1200850434448,2278.826780057926,567.2960680347558,1500,114129.87931107014
2018-10-16 01:00:00,5628.97153260639,1232.6503397361712,2310.2004529815617,586.120271788937,1500,115964.4962797907
2018-10-16 02:00:00,5743.6737495445,1269.2573831868508,2359.0098442491344,615.4059065494806,1500,118832.48565629513
2018-10-16 03:00:00,5877.5544595389,1311.9852148004022,2415.9802864005364,649.5881718403218,1500,122201.25273831564
2018-10-16 04:00:00,5957.167058231773,1337.3934636697359,2449.857951559648,669.9147709357887,1500,124215.35039041372
2018-10-16 05:00:00,5927.883732174857,1328.0477297920693,2437.396973056092,662.4381838336553,1500,123473.57857529978
2018-10-16 06:00:00,5819.673752980623,1293.5126722501743,2391.350229666899,634.8101378001395,1500,120742.0243361808
2018-10-16 07:00:00,5736.022470488551,1266.8154887550668,2355.753985006756,613.4523910040535,1500,118640.65191929588
2018-10-16 08:00:00,5769.584590296751,1277.5267898171778,2370.035719756237,622.0214318537422,1500,119482.68027373347
2018-10-16 09:00:00,5923.183629510805,1326.547698788997,2435.3969317186625,661.2381590311976,1500,123354.62291966141
2018-10-16 10:00:00,6112.408971633119,1386.9390315780388,2515.9187087707182,709.551225262431,1500,128166.07187672876
2018-10-16 11:00:00,6246.957424476297,1429.880027032474,2573.173369376632,743.9040216259791,1500,131615.03821539506
2018-10-16 12:00:00,6310.295465039546,1450.094295239271,2600.125726985695,760.075436191417,1500,133246.62288286333
2018-10-16 13:00:00,6359.138403929439,1465.6824671806276,2620.909956240837,772.5459737445021,1500,134508.31186948367
2018-10-16 14:00:00,6444.814916923383,1493.0260350788683,2657.368046771824,794.4208280630945,1500,136728.8257778619
2018-10-16 15:00:00,6538.046500846331,1522.7807958198641,2697.041061093152,818.2246366558913,1500,139155.79434464956
2018-10-16 16:00:00,6537.335953232428,1522.5540253054407,2696.7387004072543,818.0432202443526,1500,139137.25568164344
2018-10-16 17:00:00,6359.074024585909,1465.6619205816871,2620.882560775583,772.5295364653498,1500,134506.64684656312
2018-10-16 18:00:00,6025.133014659018,1359.0847068829924,2478.779609177323,687.2677655063939,1500,125941.20540502909
2018-10-16 19:00:00,5662.673961041228,1243.4064200896414,2324.541893452855,594.7251360717132,1500,116805.44201887706
2018-10-16 20:00:00,5412.967382583182,1163.7129336728424,2218.28391156379,530.9703469382739,1500,110609.1713400155
2018-10-16 21:00:00,5331.365767839859,1137.6698986182862,2183.5598648243817,510.135918894629,1500,108601.54851560469
2018-10-16 22:00:00,5366.492195428277,1148.8804462024732,2198.5072616032976,519.1043569619786,1500,109464.71264793105
2018-10-16 23:00:00,5429.006080505555,1168.8316604717616,2225.1088806290154,535.0653283774093,1500,111004.76674616309
2018-10-17 00:00:00,5476.430727328102,1183.9671665954388,2245.289555460585,547.173733276351,1500,112176.41948319062
2018-10-17 01:00:00,5532.126107414919,1201.7422650483338,2268.9896867311118,561.3938120386671,1500,113556.07129841085
2018-10-17 02:00:00,5628.766705844389,1232.5849695770187,2310.1132927693584,586.067975661615,1500,115959.3898587835
2018-10-17 03:00:00,5744.72803085945,1269.593855514377,2359.4584740191694,615.6750844115016,1500,118858.92457544943
2018-10-17 04:00:00,5806.733281996669,1289.3827400114847,2385.8436533486465,631.5061920091878,1500,120416.36756888739
2018-10-17 05:00:00,5760.3213048734015,1274.570425929534,2366.0939012393787,619.6563407436272,1500,119250.13325435041
2018-10-17 06:00:00,5635.622981616448,1234.773139882681,2313.0308531769083,587.8185119061449,1500,116130.34892969596
2018-10-17 07:00:00,5536.278382424509,1203.0674574966822,2270.756609995576,562.4539659973458,1500,113659.08752879394
2018-10-17 08:00:00,5555.088285817441,1209.0706104364344,2278.7608139152458,567.2564883491475,1500,114126.02916441565
2018-10-17 09:00:00,5695.011982686141,1253.7270520274103,2338.3027360365472,602.9816416219284,1500,117613.70612522586
2018-10-17 10:00:00,5871.762804993014,1310.136816575704,2413.515755434272,648.1094532605631,1500,122055.04696846606
2018-10-17 11:00:00,5995.1483012771005,1349.5151260976677,2466.0201681302233,679.6121008781341,1500,125179.07864233664
2018-10-17 12:00:00,6048.731259538799,1366.6160548699668,2488.821406493289,693.2928438959734,1500,126541.81327146893
2018-10-17 13:00:00,6089.307824598544,1379.5660108152986,2506.088014420398,703.6528086522388,1500,127576.20491445888
2018-10-17 14:00:00,6168.271170684135,1404.7673929198022,2539.6898572264026,723.8139143358417,1500,129595.21757309465
2018-10-17 15:00:00,6256.390292780663,1432.8905169081975,2577.187355877597,746.3124135265581,1500,131857.70385583848
2018-10-17 16:00:00,6252.198031244627,1431.5525611026683,2575.4034148035576,745.2420488821346,1500,131749.84163635143
2018-10-17 17:00:00,6072.097476217686,1374.073351369951,2498.764468493268,699.2586810959608,1500,127137.2161555059
2018-10-17 18:00:00,5737.955529358881,1267.4324216439672,2356.5765621919563,613.9459373151738,1500,118689.11073521017
2018-10-17 19:00:00,5376.9102704430925,1152.2053594859328,2202.9404793145773,521.7642875887464,1500,109721.01958780127
2018-10-17 20:00:00,5130.192088497175,1055.7964832094856,2074.395310945981,500.0,1500,103694.1315482444
2018-10-17 21:00:00,5053.096762318576,1022.7557022284568,2030.340936304609,500.0,1500,101831.73582738516
2018-10-17 22:00:00,5094.174869596885,1040.3605812676035,2053.814108356805,500.0,1500,102822.79444141367
2018-10-17 23:00:00,5163.998508246835,1070.284847152533,2093.7131295367108,500.0,1500,104514.0045859917
